Target ID,Protein Name,Gene Symbol,Uniprot ID,Herb ID,Chinese Pin Yin,English_name,Latin_name
T11GHO,Transforming protein RhoA,RHOA,P61586,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T95Y0K,Sphingosine kinase 1,SPHK1,Q9NYA1,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T14R01,Cell death activator CIDE-B,CIDEB,Q9UHD4,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T11TKN,Leucine-rich repeat serine/threonine-protein kinase 2,LRRK2,Q5S007,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T47DYR,P2Y purinoceptor 1,P2RY1,P47900,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T62FNY,Adenosine receptor A3,ADORA3,P0DMS8,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T05V67,Toll-like receptor 8,TLR8,Q9NR97,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T38EQ6,NAD(P)H dehydrogenase [quinone] 1,NQO1,P15559,H0638,Xiang Bei,Fritillaria,Fritillaria thunbergii
T00CXT,Prostaglandin G/H synthase 1,PTGS1,P23219,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T07NML,P-selectin,SELP,P16109,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T83YZD,Acetylcholinesterase,ACHE,P22303,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T63BQU,Cytochrome P450 1A1,CYP1A1,P04798,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T25H22,Protein kinase C beta type,PRKCB,P05771,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T23VMI,Tumor necrosis factor,TNF,P01375,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T56TXY,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,P09917,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T68BGR,Glial fibrillary acidic protein,GFAP,P14136,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T46YMA,Ras-related C3 botulinum toxin substrate 1,RAC1,P63000,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T99XQ3,DNA topoisomerase 1,TOP1,P11387,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T69RXK,Cytochrome P450 2C9,CYP2C9,P11712,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T86ROZ,Heme oxygenase 1,HMOX1,P09601,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T02QBS,Cytochrome P450 1A2,CYP1A2,P05177,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T25NSJ,Mitogen-activated protein kinase 3,MAPK3,P27361,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T11ZYR,Cytochrome P450 2D6,CYP2D6,P10635,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T31U13,Cytochrome P450 2C19,CYP2C19,P33261,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T85AXP,Cytochrome P450 3A4,CYP3A4,P08684,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T54X6V,Intermediate conductance calcium-activated potassium channel protein 4,KCNN4,O15554,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T11BI7,Toll-like receptor 4,TLR4,O00206,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T09BRP,NA,PKB_RS07820,NA,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T25Y64,Cholinesterase,BCHE,P06276,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T93R42,Dipeptidyl peptidase 1,CTSC,P53634,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T08DOL,Sulfotransferase 1E1,SULT1E1,P49888,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T13KGH,Tyrosinase,TYR,P14679,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T32UNL,Lens fiber major intrinsic protein,MIP,P30301,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T40LTN,"Phospholipase A2, membrane associated",PLA2G2A,P14555,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T38EQ6,NAD(P)H dehydrogenase [quinone] 1,NQO1,P15559,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T23P74,Caspase-9,CASP9,P55211,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T85U8U,Caspase-3,CASP3,P42574,H0639,Xiang Cha Cai,Common rabdosia,Isodon amethystoides
T23VMI,Tumor necrosis factor,TNF,P01375,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T69NG6,Interleukin-10,IL10,P22301,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T67ZT3,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PTEN,P60484,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T22NX4,Toll-like receptor 2,TLR2,O60603,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T80WPU,Protein ABHD15,ABHD15,Q6UXT9,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T34HYH,Interleukin-1 alpha,IL1A,P01583,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T51EKP,Apolipoprotein M,APOM,O95445,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T56OUM,14-3-3 protein zeta/delta,YWHAZ,P63104,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T76QBQ,CREB-regulated transcription coactivator 2,CRTC2,Q53ET0,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T07VV7,Guanylin,GUCA2A,Q02747,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T24YWQ,Insulin-degrading enzyme,IDE,P14735,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T81I4T,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,Q13131,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T50SJ8,5'-AMP-activated protein kinase catalytic subunit alpha-2,PRKAA2,P54646,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T95A39,Ubiquitin carboxyl-terminal hydrolase isozyme L1,UCHL1,P09936,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T02WX3,RNA-binding protein FUS,FUS,P35637,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T54CIF,Interleukin-8,CXCL8,P10145,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T30VNV,Myeloperoxidase,MPO,P05164,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T63BQU,Cytochrome P450 1A1,CYP1A1,P04798,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T60XJI,Transient receptor potential cation channel subfamily M member 8,TRPM8,Q7Z2W7,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T83YZD,Acetylcholinesterase,ACHE,P22303,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T12WTT,Interleukin-5,IL5,P05113,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T64BTV,Interleukin-1 beta,IL1B,P01584,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T09INZ,Transient receptor potential cation channel subfamily A member 1,TRPA1,O75762,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T67KTV,Transient receptor potential cation channel subfamily V member 1,TRPV1,Q8NER1,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T84W8G,Aryl hydrocarbon receptor,AHR,P35869,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T23P74,Caspase-9,CASP9,P55211,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T80TUC,Apoptosis regulator BAX,BAX,Q07812,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T85U8U,Caspase-3,CASP3,P42574,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T14ENF,Microtubule-associated protein 2,MAP2,P11137,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T38T1U,Caspase-8,CASP8,Q14790,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T53AOE,Transforming growth factor beta-1 proprotein [Cleaved into: Latency-associated peptide,TGFB1,P01137,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T78ZF2,Protein kinase C alpha type,PRKCA,P17252,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T93VFT,Endothelin-1,EDN1,P05305,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T49ORJ,Peroxisome proliferator-activated receptor alpha,PPARA,Q07869,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T10S5F,Cyclin-dependent kinase 4,CDK4,P11802,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T41TXS,Retinoblastoma-associated protein,RB1,P06400,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T64W2K,Cyclin-dependent kinase inhibitor 1,CDKN1A,P38936,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T75H3W,Cyclin-dependent kinase 2,CDK2,P24941,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T20H9F,Stromelysin-1,MMP3,P08254,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T80OJF,Interstitial collagenase,MMP1,P03956,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T36YWU,Kelch-like ECH-associated protein 1,KEAP1,Q14145,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T70B7U,Angiotensin-converting enzyme 2,ACE2,Q9BYF1,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T87DEX,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase,XDH,P47989,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T48DQY,Sodium/glucose cotransporter 2,SLC5A2,P31639,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T86J48,Sodium/glucose cotransporter 1,SLC5A1,P13866,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T41BXR,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",SIRT3,Q9NTG7,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T93SFQ,NAD-dependent protein deacetylase sirtuin-1,SIRT1,Q96EB6,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T20VPX,Cyclin-dependent-like kinase 5,CDK5,Q00535,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T96OOK,Signal transducer and activator of transcription 3,STAT3,P40763,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T82JWE,Cellular tumor antigen p53,TP53,P04637,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T53YWQ,Pro-neuropeptide Y [Cleaved into: Neuropeptide Y,NPY,P01303,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T77M4W,Adenosine receptor A2a,ADORA2A,P29274,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T86ROZ,Heme oxygenase 1,HMOX1,P09601,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T33OPP,Interleukin-6,IL6,P05231,H0640,Xiang Fu,Nutgrass galingale,Cyperus rotundus
T23VMI,Tumor necrosis factor,TNF,P01375,H0641,Xiang Gu,Elephant bone,Lentinus edodes
T64BTV,Interleukin-1 beta,IL1B,P01584,H0641,Xiang Gu,Elephant bone,Lentinus edodes
T01FJS,3-oxo-5-alpha-steroid 4-dehydrogenase 1,SRD5A1,P18405,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T35OJ9,3-alpha-hydroxysteroid dehydrogenase,Akr1c9,P23457,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T28PHS,Angiotensin-converting enzyme,ACE,P12821,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T31JWV,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",PIK3CB,P42338,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T43N2D,Epidermal growth factor receptor,EGFR,P00533,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T45G32,Proto-oncogene tyrosine-protein kinase Src,SRC,P12931,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T84W8G,Aryl hydrocarbon receptor,AHR,P35869,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T51IKV,DNA topoisomerase 2-alpha,TOP2A,P11388,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T95A1B,"Isoleucine--tRNA ligase, cytoplasmic",IARS1,P41252,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T92E71,Corticosteroid 11-beta-dehydrogenase isozyme 2,HSD11B2,P80365,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T63BQU,Cytochrome P450 1A1,CYP1A1,P04798,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T25H22,Protein kinase C beta type,PRKCB,P05771,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T44LWL,Transcription factor p65,RELA,Q04206,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T97VB6,Adiponectin receptor protein 1,ADIPOR1,Q96A54,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T82I7J,C-C motif chemokine 16,CCL16,O15467,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T13KGH,Tyrosinase,TYR,P14679,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T49TDM,Matrix metalloproteinase-9,MMP9,P14780,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T58XLK,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,P18031,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T04H8Y,Beta-secretase 1,BACE1,P56817,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T26EZU,Myc proto-oncogene protein,MYC,P01106,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T25NSJ,Mitogen-activated protein kinase 3,MAPK3,P27361,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T05WU9,Serine/threonine-protein phosphatase 2A activator,PTPA,Q15257,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T49ORJ,Peroxisome proliferator-activated receptor alpha,PPARA,Q07869,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T82JWE,Cellular tumor antigen p53,TP53,P04637,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T88AJI,Hypoxia-inducible factor 1-alpha,HIF1A,Q16665,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T88TDZ,RAC-alpha serine/threonine-protein kinase,AKT1,P31749,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T88LSZ,Aromatase,CYP19A1,P11511,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T94VM4,17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD 2) (20 alpha-hydroxysteroid dehydrogenase) (20-alpha-HSD) (E2DH) (Estradiol 17-beta-dehydrogenase 2) (EC 1.1.1.62) (Microsomal 17-beta-hydroxysteroid dehydrogenase) (Short chain dehydrogenase/reductase family 9C member 2) (Testosterone 17-beta-dehydrogenase) (EC 1.1.1.239),HSD17B2,P37059,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T50V79,Interleukin-4,IL4,P05112,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T80TUC,Apoptosis regulator BAX,BAX,Q07812,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T85U8U,Caspase-3,CASP3,P42574,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T07TMB,Cyclin-dependent kinase 1,CDK1,P06493,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T24LXT,G2/mitotic-specific cyclin-B1,CCNB1,P14635,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T35QZO,Cytochrome c,CYCS,P99999,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T64W2K,Cyclin-dependent kinase inhibitor 1,CDKN1A,P38936,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T86UXL,Cyclin-A2,CCNA2,P20248,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T04UTZ,G1/S-specific cyclin-E1,CCNE1,P24864,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T38BR0,G1/S-specific cyclin-D2,CCND2,P30279,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T93WZG,G1/S-specific cyclin-D1,CCND1,P24385,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T10ICM,Oxidized low-density lipoprotein receptor 1,OLR1,P78380,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T14LSK,E3 ubiquitin-protein ligase XIAP,XIAP,P98170,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T74D4Y,CASP8 and FADD-like apoptosis regulator,CFLAR,O15519,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T74I49,Bcl-2-like protein 1,BCL2L1,Q07817,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T75HMM,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,Q07820,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T79KQO,NF-kappa-B inhibitor alpha,NFKBIA,P25963,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T95K8Q,Intestinal-type alkaline phosphatase,ALPI,P09923,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T42D4V,Histone deacetylase 1,HDAC1,Q13547,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T01QLH,Estrogen receptor,ESR1,P03372,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T04TWI,CD40 ligand,CD40LG,P29965,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T82ALJ,Glycogen synthase kinase-3 beta,GSK3B,P49841,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T41TXS,Retinoblastoma-associated protein,RB1,P06400,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T54VQA,Cyclin-dependent kinase inhibitor 2A,CDKN2A,P42771,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06PVX,E3 ubiquitin-protein ligase Mdm2,MDM2,Q00987,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T42XY2,Insulin-like growth factor 1 receptor,IGF1R,P08069,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T23VMI,Tumor necrosis factor,TNF,P01375,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T37VLU,Interferon gamma,IFNG,P01579,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T36SOV,Plasminogen activator inhibitor 1,SERPINE1,P05121,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T84P70,Urokinase-type plasminogen activator,PLAU,P00749,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T92UBJ,Acetyl-CoA carboxylase 1,ACACA,Q13085,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T86MX7,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38,P28907,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T87WMV,Sodium/potassium-transporting ATPase subunit gamma,FXYD2,P54710,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T32R5L,Cyclin-dependent kinase 9,CDK9,P50750,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T86ROZ,Heme oxygenase 1,HMOX1,P09601,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T83SXS,3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7,HSD17B7,P56937,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T00KKS,Sodium/iodide cotransporter,SLC5A5,Q92911,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T68SE0,"Solute carrier family 2, facilitated glucose transporter member 4",SLC2A4,P14672,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T88B8X,Insulin receptor,INSR,P06213,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T50GQE,Interleukin-13,IL13,P35225,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T62QDU,Alpha- and gamma-adaptin-binding protein p34,AAGAB,Q6PD74,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T10S5F,Cyclin-dependent kinase 4,CDK4,P11802,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T22I6G,Cyclin-dependent kinase 4 inhibitor C (Cyclin-dependent kinase 6 inhibitor) (p18-INK4c) (p18-INK6),CDKN2C,P42773,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T22IMH,Cyclin-dependent kinase 6,CDK6,Q00534,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T75H3W,Cyclin-dependent kinase 2,CDK2,P24941,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T25S1M,Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1) (Fragment),p27 kip1,O43806,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T78ILO,Stearoyl-CoA desaturase,SCD,O00767,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T96G89,"Fatty acid-binding protein, adipocyte",FABP4,P15090,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T26KIE,Transcription factor AP-1,JUN,P05412,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T80OJF,Interstitial collagenase,MMP1,P03956,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T05PKX,"Steroid 17-alpha-hydroxylase/17,20 lyase",CYP17A1,P05093,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T74ETU,Steroid 21-hydroxylase,CYP21A2,P08686,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T63GUB,Proto-oncogene c-Fos,FOS,P01100,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T64X48,C-X-C chemokine receptor type 4,CXCR4,P61073,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T20JZ2,Androgen receptor,AR,P10275,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T02WMA,Ornithine decarboxylase,ODC1,P11926,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T48DAP,40S ribosomal protein S9,RPS9,P46781,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T16UZ4,Dipeptidyl peptidase 4,DPP4,P27487,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06IYF,Adenomatous polyposis coli protein,APC,P25054,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T23P74,Caspase-9,CASP9,P55211,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T90ORW,Bcl2-associated agonist of cell death,BAD,Q92934,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T42EAZ,Vascular endothelial growth factor A,VEGFA,P15692,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T98FWP,NF-kappa-B essential modulator,IKBKG,Q9Y6K9,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T89L4V,Insulin,INS,P01308,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T91T8I,Glucose-6-phosphatase catalytic subunit 1,G6PC1,P35575,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T11BI7,Toll-like receptor 4,TLR4,O00206,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T33OPP,Interleukin-6,IL6,P05231,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T68HNO,Glutathione S-transferase omega-1,GSTO1,P78417,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T69NG6,Interleukin-10,IL10,P22301,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T42PUG,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,P11166,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T00QMT,NA,MIR15B,NA,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
